COUNTY,RATE,L95CL,U95CL,VISITS,FLAG,YEAR,GENDER,MEASURE,HEALTHOUTCOMEID,cofips
Boulder,,,,,1,2019,Male,Age adjusted rate,Heat-related,08013
Boulder,3.696956673,1.92788345,6.032350282,13,1,2019,Both genders,Age adjusted rate,Heat-related,08013
Boulder,,,,,2,2020,Female,Age adjusted rate,Heat-related,08013
Boulder,,,,,2,2020,Male,Age adjusted rate,Heat-related,08013
Boulder,3.597509428,1.838739547,5.936626853,12,2,2020,Both genders,Age adjusted rate,Heat-related,08013
Boulder,,,,,2,2021,Female,Age adjusted rate,Heat-related,08013
Boulder,6.425318138,3.14033292,10.86639022,11,2,2021,Male,Age adjusted rate,Heat-related,08013
Boulder,5.520332911,3.269691806,8.350767805,19,2,2021,Both genders,Age adjusted rate,Heat-related,08013
Boulder,,,,,2,2022,Female,Age adjusted rate,Heat-related,08013
Boulder,8.95566807,4.919993324,14.18003442,15,2,2022,Male,Age adjusted rate,Heat-related,08013
Boulder,5.576690147,3.299463152,8.441782177,19,2,2022,Both genders,Age adjusted rate,Heat-related,08013
Boulder,,,,,2,2023,Female,Age adjusted rate,Heat-related,08013
Boulder,8.137032734,4.422923012,12.96452575,15,2,2023,Male,Age adjusted rate,Heat-related,08013
Boulder,6.717694706,3.975871235,9.459518178,25,2,2023,Both genders,Age adjusted rate,Heat-related,08013
Boulder,,,,,2,2024,Female,Age adjusted rate,Heat-related,08013
Boulder,6.036498811,2.93983811,10.22836708,11,2,2024,Male,Age adjusted rate,Heat-related,08013
Boulder,5.501049076,3.241648596,8.348173908,19,1,2024,Both genders,Age adjusted rate,Heat-related,08013
Broomfield,,,,,2,2011,Female,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2011,Male,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2011,Both genders,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2012,Female,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2012,Male,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2012,Both genders,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2013,Female,Age adjusted rate,Heat-related,08014
Broomfield,0,0,0,0,2,2013,Male,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2013,Both genders,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2014,Female,Age adjusted rate,Heat-related,08014
Broomfield,0,0,0,0,2,2014,Male,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2014,Both genders,Age adjusted rate,Heat-related,08014
Broomfield,0,0,0,0,2,2015,Female,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2015,Male,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2015,Both genders,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2016,Female,Age adjusted rate,Heat-related,08014
Broomfield,0,0,0,0,2,2016,Male,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2016,Both genders,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2017,Female,Age adjusted rate,Heat-related,08014
Broomfield,0,0,0,0,2,2017,Male,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2017,Both genders,Age adjusted rate,Heat-related,08014
Broomfield,0,0,0,0,2,2018,Female,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2018,Male,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2018,Both genders,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2019,Female,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2019,Male,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2019,Both genders,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2020,Female,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2020,Male,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2020,Both genders,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2021,Female,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2021,Male,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2021,Both genders,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2022,Female,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2022,Male,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2022,Both genders,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2023,Female,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2023,Male,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2023,Both genders,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2024,Female,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2024,Male,Age adjusted rate,Heat-related,08014
Broomfield,,,,,2,2024,Both genders,Age adjusted rate,Heat-related,08014
Chaffee,0,0,0,0,2,2011,Female,Age adjusted rate,Heat-related,08015
Chaffee,0,0,0,0,2,2011,Male,Age adjusted rate,Heat-related,08015
Chaffee,0,0,0,0,2,2011,Both genders,Age adjusted rate,Heat-related,08015
Chaffee,0,0,0,0,2,2012,Female,Age adjusted rate,Heat-related,08015
Chaffee,,,,,2,2012,Male,Age adjusted rate,Heat-related,08015
Chaffee,,,,,2,2012,Both genders,Age adjusted rate,Heat-related,08015
Chaffee,,,,,2,2013,Female,Age adjusted rate,Heat-related,08015
Chaffee,,,,,3,2013,Male,Age adjusted rate,Heat-related,08015
Chaffee,,,,,3,2013,Both genders,Age adjusted rate,Heat-related,08015
Chaffee,,,,,2,2014,Female,Age adjusted rate,Heat-related,08015
Chaffee,0,0,0,0,2,2014,Male,Age adjusted rate,Heat-related,08015
Chaffee,,,,,2,2014,Both genders,Age adjusted rate,Heat-related,08015
Chaffee,0,0,0,0,2,2015,Female,Age adjusted rate,Heat-related,08015
Chaffee,,,,,2,2015,Male,Age adjusted rate,Heat-related,08015
Chaffee,,,,,2,2015,Both genders,Age adjusted rate,Heat-related,08015
Chaffee,0,0,0,0,2,2016,Female,Age adjusted rate,Heat-related,08015
Chaffee,0,0,0,0,2,2016,Male,Age adjusted rate,Heat-related,08015
Chaffee,0,0,0,0,2,2016,Both genders,Age adjusted rate,Heat-related,08015
Chaffee,,,,,2,2017,Female,Age adjusted rate,Heat-related,08015
Chaffee,0,0,0,0,2,2017,Male,Age adjusted rate,Heat-related,08015
Chaffee,,,,,2,2017,Both genders,Age adjusted rate,Heat-related,08015
Chaffee,,,,,2,2018,Female,Age adjusted rate,Heat-related,08015
Chaffee,,,,,2,2018,Male,Age adjusted rate,Heat-related,08015
Chaffee,,,,,2,2018,Both genders,Age adjusted rate,Heat-related,08015
Chaffee,,,,,2,2019,Female,Age adjusted rate,Heat-related,08015
Chaffee,0,0,0,0,2,2019,Male,Age adjusted rate,Heat-related,08015
Chaffee,,,,,2,2019,Both genders,Age adjusted rate,Heat-related,08015
Chaffee,0,0,0,0,2,2020,Female,Age adjusted rate,Heat-related,08015
Chaffee,0,0,0,0,2,2020,Male,Age adjusted rate,Heat-related,08015
Chaffee,0,0,0,0,2,2020,Both genders,Age adjusted rate,Heat-related,08015
Chaffee,0,0,0,0,2,2021,Female,Age adjusted rate,Heat-related,08015
Chaffee,,,,,2,2021,Male,Age adjusted rate,Heat-related,08015
Chaffee,,,,,2,2021,Both genders,Age adjusted rate,Heat-related,08015
Chaffee,0,0,0,0,2,2022,Female,Age adjusted rate,Heat-related,08015
Chaffee,0,0,0,0,2,2022,Male,Age adjusted rate,Heat-related,08015
Chaffee,0,0,0,0,2,2022,Both genders,Age adjusted rate,Heat-related,08015
Chaffee,,,,,2,2023,Female,Age adjusted rate,Heat-related,08015
Chaffee,0,0,0,0,2,2023,Male,Age adjusted rate,Heat-related,08015
Chaffee,,,,,2,2023,Both genders,Age adjusted rate,Heat-related,08015
Chaffee,0,0,0,0,2,2024,Female,Age adjusted rate,Heat-related,08015
Chaffee,0,0,0,0,2,2024,Male,Age adjusted rate,Heat-related,08015
Chaffee,0,0,0,0,2,2024,Both genders,Age adjusted rate,Heat-related,08015
Cheyenne,0,0,0,0,2,2011,Female,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2011,Male,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2011,Both genders,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2012,Female,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2012,Male,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2012,Both genders,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2013,Female,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2013,Male,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2013,Both genders,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2014,Female,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2014,Male,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2014,Both genders,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2015,Female,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2015,Male,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2015,Both genders,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2016,Female,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2016,Male,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2016,Both genders,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2017,Female,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2017,Male,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2017,Both genders,Age adjusted rate,Heat-related,08017
Cheyenne,,,,,2,2018,Female,Age adjusted rate,Heat-related,08017
Cheyenne,,,,,2,2018,Male,Age adjusted rate,Heat-related,08017
Cheyenne,,,,,2,2018,Both genders,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2019,Female,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2019,Male,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2019,Both genders,Age adjusted rate,Heat-related,08017
Cheyenne,,,,,2,2020,Female,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2020,Male,Age adjusted rate,Heat-related,08017
Cheyenne,,,,,2,2020,Both genders,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2021,Female,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2021,Male,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2021,Both genders,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2022,Female,Age adjusted rate,Heat-related,08017
Cheyenne,,,,,2,2022,Male,Age adjusted rate,Heat-related,08017
Cheyenne,,,,,2,2022,Both genders,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2023,Female,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2023,Male,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2023,Both genders,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2024,Female,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2024,Male,Age adjusted rate,Heat-related,08017
Cheyenne,0,0,0,0,2,2024,Both genders,Age adjusted rate,Heat-related,08017
Clear Creek,0,0,0,0,2,2011,Female,Age adjusted rate,Heat-related,08019
Clear Creek,0,0,0,0,2,2011,Male,Age adjusted rate,Heat-related,08019
Clear Creek,0,0,0,0,2,2011,Both genders,Age adjusted rate,Heat-related,08019
Clear Creek,0,0,0,0,2,2012,Female,Age adjusted rate,Heat-related,08019
Clear Creek,0,0,0,0,2,2012,Male,Age adjusted rate,Heat-related,08019
Clear Creek,0,0,0,0,2,2012,Both genders,Age adjusted rate,Heat-related,08019
Clear Creek,0,0,0,0,2,2013,Female,Age adjusted rate,Heat-related,08019
Clear Creek,,,,,2,2013,Male,Age adjusted rate,Heat-related,08019
Clear Creek,,,,,2,2013,Both genders,Age adjusted rate,Heat-related,08019
Clear Creek,0,0,0,0,2,2014,Female,Age adjusted rate,Heat-related,08019
Clear Creek,0,0,0,0,2,2014,Male,Age adjusted rate,Heat-related,08019
Clear Creek,0,0,0,0,2,2014,Both genders,Age adjusted rate,Heat-related,08019
Clear Creek,,,,,2,2015,Female,Age adjusted rate,Heat-related,08019
Clear Creek,0,0,0,0,2,2015,Male,Age adjusted rate,Heat-related,08019
Clear Creek,,,,,2,2015,Both genders,Age adjusted rate,Heat-related,08019
Clear Creek,0,0,0,0,2,2016,Female,Age adjusted rate,Heat-related,08019
Clear Creek,,,,,2,2016,Male,Age adjusted rate,Heat-related,08019
Clear Creek,,,,,2,2016,Both genders,Age adjusted rate,Heat-related,08019
Clear Creek,0,0,0,0,2,2017,Female,Age adjusted rate,Heat-related,08019
Clear Creek,,,,,2,2017,Male,Age adjusted rate,Heat-related,08019
Clear Creek,,,,,2,2017,Both genders,Age adjusted rate,Heat-related,08019
Clear Creek,0,0,0,0,2,2018,Female,Age adjusted rate,Heat-related,08019
Clear Creek,,,,,2,2018,Male,Age adjusted rate,Heat-related,08019
Clear Creek,,,,,2,2018,Both genders,Age adjusted rate,Heat-related,08019
Clear Creek,,,,,2,2019,Female,Age adjusted rate,Heat-related,08019
Clear Creek,0,0,0,0,2,2019,Male,Age adjusted rate,Heat-related,08019
Clear Creek,,,,,2,2019,Both genders,Age adjusted rate,Heat-related,08019
Clear Creek,0,0,0,0,2,2020,Female,Age adjusted rate,Heat-related,08019
Clear Creek,0,0,0,0,2,2020,Male,Age adjusted rate,Heat-related,08019
Clear Creek,0,0,0,0,2,2020,Both genders,Age adjusted rate,Heat-related,08019
Clear Creek,0,0,0,0,2,2021,Female,Age adjusted rate,Heat-related,08019
Clear Creek,0,0,0,0,2,2021,Male,Age adjusted rate,Heat-related,08019
Clear Creek,0,0,0,0,2,2021,Both genders,Age adjusted rate,Heat-related,08019
Clear Creek,0,0,0,0,2,2022,Female,Age adjusted rate,Heat-related,08019
Clear Creek,0,0,0,0,2,2022,Male,Age adjusted rate,Heat-related,08019
Clear Creek,0,0,0,0,2,2022,Both genders,Age adjusted rate,Heat-related,08019
Clear Creek,0,0,0,0,2,2023,Female,Age adjusted rate,Heat-related,08019
Clear Creek,,,,,2,2023,Male,Age adjusted rate,Heat-related,08019
Clear Creek,,,,,2,2023,Both genders,Age adjusted rate,Heat-related,08019
Clear Creek,,,,,2,2024,Female,Age adjusted rate,Heat-related,08019
Clear Creek,0,0,0,0,2,2024,Male,Age adjusted rate,Heat-related,08019
Clear Creek,,,,,2,2024,Both genders,Age adjusted rate,Heat-related,08019
Conejos,0,0,0,0,2,2011,Female,Age adjusted rate,Heat-related,08021
Conejos,0,0,0,0,2,2011,Male,Age adjusted rate,Heat-related,08021
Conejos,0,0,0,0,2,2011,Both genders,Age adjusted rate,Heat-related,08021
Conejos,0,0,0,0,2,2012,Female,Age adjusted rate,Heat-related,08021
Conejos,0,0,0,0,2,2012,Male,Age adjusted rate,Heat-related,08021
Conejos,0,0,0,0,2,2012,Both genders,Age adjusted rate,Heat-related,08021
Conejos,,,,,2,2013,Female,Age adjusted rate,Heat-related,08021
Conejos,0,0,0,0,2,2013,Male,Age adjusted rate,Heat-related,08021
Conejos,,,,,2,2013,Both genders,Age adjusted rate,Heat-related,08021
Conejos,0,0,0,0,2,2014,Female,Age adjusted rate,Heat-related,08021
Conejos,,,,,2,2014,Male,Age adjusted rate,Heat-related,08021
Conejos,,,,,2,2014,Both genders,Age adjusted rate,Heat-related,08021
Conejos,0,0,0,0,2,2015,Female,Age adjusted rate,Heat-related,08021
Conejos,0,0,0,0,2,2015,Male,Age adjusted rate,Heat-related,08021
Conejos,0,0,0,0,2,2015,Both genders,Age adjusted rate,Heat-related,08021
Conejos,0,0,0,0,2,2016,Female,Age adjusted rate,Heat-related,08021
Conejos,,,,,2,2016,Male,Age adjusted rate,Heat-related,08021
Conejos,,,,,2,2016,Both genders,Age adjusted rate,Heat-related,08021
Conejos,0,0,0,0,2,2017,Female,Age adjusted rate,Heat-related,08021
Conejos,0,0,0,0,2,2017,Male,Age adjusted rate,Heat-related,08021
Conejos,0,0,0,0,2,2017,Both genders,Age adjusted rate,Heat-related,08021
Conejos,,,,,2,2018,Female,Age adjusted rate,Heat-related,08021
Conejos,,,,,3,2018,Male,Age adjusted rate,Heat-related,08021
Conejos,,,,,3,2018,Both genders,Age adjusted rate,Heat-related,08021
Conejos,0,0,0,0,2,2019,Female,Age adjusted rate,Heat-related,08021
Conejos,,,,,2,2019,Male,Age adjusted rate,Heat-related,08021
Conejos,,,,,2,2019,Both genders,Age adjusted rate,Heat-related,08021
Conejos,0,0,0,0,2,2020,Female,Age adjusted rate,Heat-related,08021
Conejos,,,,,2,2020,Male,Age adjusted rate,Heat-related,08021
Conejos,,,,,2,2020,Both genders,Age adjusted rate,Heat-related,08021
Conejos,0,0,0,0,2,2021,Female,Age adjusted rate,Heat-related,08021
Conejos,0,0,0,0,2,2021,Male,Age adjusted rate,Heat-related,08021
Conejos,0,0,0,0,2,2021,Both genders,Age adjusted rate,Heat-related,08021
Conejos,0,0,0,0,2,2022,Female,Age adjusted rate,Heat-related,08021
Conejos,0,0,0,0,2,2022,Male,Age adjusted rate,Heat-related,08021
Conejos,0,0,0,0,2,2022,Both genders,Age adjusted rate,Heat-related,08021
Conejos,0,0,0,0,2,2023,Female,Age adjusted rate,Heat-related,08021
Conejos,,,,,2,2023,Male,Age adjusted rate,Heat-related,08021
Conejos,,,,,2,2023,Both genders,Age adjusted rate,Heat-related,08021
Conejos,0,0,0,0,2,2024,Female,Age adjusted rate,Heat-related,08021
Conejos,0,0,0,0,2,2024,Male,Age adjusted rate,Heat-related,08021
Conejos,0,0,0,0,2,2024,Both genders,Age adjusted rate,Heat-related,08021
Costilla,0,0,0,0,2,2011,Female,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2011,Male,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2011,Both genders,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2012,Female,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2012,Male,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2012,Both genders,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2013,Female,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2013,Male,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2013,Both genders,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2014,Female,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2014,Male,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2014,Both genders,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2015,Female,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2015,Male,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2015,Both genders,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2016,Female,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2016,Male,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2016,Both genders,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2017,Female,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2017,Male,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2017,Both genders,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2018,Female,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2018,Male,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2018,Both genders,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2019,Female,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2019,Male,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2019,Both genders,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2020,Female,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2020,Male,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2020,Both genders,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2021,Female,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2021,Male,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2021,Both genders,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2022,Female,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2022,Male,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2022,Both genders,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2023,Female,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2023,Male,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2023,Both genders,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2024,Female,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2024,Male,Age adjusted rate,Heat-related,08023
Costilla,0,0,0,0,2,2024,Both genders,Age adjusted rate,Heat-related,08023
Crowley,0,0,0,0,2,2011,Female,Age adjusted rate,Heat-related,08025
Crowley,,,,,2,2011,Male,Age adjusted rate,Heat-related,08025
Crowley,,,,,2,2011,Both genders,Age adjusted rate,Heat-related,08025
Crowley,,,,,2,2012,Female,Age adjusted rate,Heat-related,08025
Crowley,0,0,0,0,2,2012,Male,Age adjusted rate,Heat-related,08025
Crowley,,,,,2,2012,Both genders,Age adjusted rate,Heat-related,08025
Crowley,,,,,2,2013,Female,Age adjusted rate,Heat-related,08025
Crowley,0,0,0,0,2,2013,Male,Age adjusted rate,Heat-related,08025
Crowley,,,,,2,2013,Both genders,Age adjusted rate,Heat-related,08025
Crowley,0,0,0,0,2,2014,Female,Age adjusted rate,Heat-related,08025
Crowley,0,0,0,0,2,2014,Male,Age adjusted rate,Heat-related,08025
Crowley,0,0,0,0,2,2014,Both genders,Age adjusted rate,Heat-related,08025
Crowley,0,0,0,0,2,2015,Female,Age adjusted rate,Heat-related,08025
Crowley,0,0,0,0,2,2015,Male,Age adjusted rate,Heat-related,08025
Crowley,0,0,0,0,2,2015,Both genders,Age adjusted rate,Heat-related,08025
Crowley,,,,,2,2016,Female,Age adjusted rate,Heat-related,08025
Crowley,0,0,0,0,2,2016,Male,Age adjusted rate,Heat-related,08025
Crowley,,,,,2,2016,Both genders,Age adjusted rate,Heat-related,08025
